Sample	posterior	likelihood	prior	treeLikelihood.h3n2_2deme	treeHeight.t:h3n2_2deme	treeLength.t:h3n2_2deme	Tree.t:h3n2_2deme.length_HongKong	Tree.t:h3n2_2deme.length_NewZealand	Tree.t:h3n2_2deme.count_HongKong_to_NewZealand	Tree.t:h3n2_2deme.count_NewZealand_to_HongKong	Tree.t:h3n2_2deme.count_HongKong	Tree.t:h3n2_2deme.count_NewZealand	rootTypeLogger.t:h3n2_2deme	migModel.t:h3n2_2deme.popSize_HongKong	migModel.t:h3n2_2deme.popSize_NewZealand	migModel.t:h3n2_2deme.rateMatrix_HongKong_NewZealand	migModel.t:h3n2_2deme.rateMatrix_NewZealand_HongKong	clockRate.c:h3n2_2deme	kappa.s:h3n2_2deme	gammaShape.s:h3n2_2deme	freqParameter.s:h3n2_2deme1	freqParameter.s:h3n2_2deme2	freqParameter.s:h3n2_2deme3	freqParameter.s:h3n2_2deme4
226000	-4604.447607849969	-4526.401061932391	-78.04654591757803	-4526.401061932391	6.974265202133549	41.10422364040366	30.46238252580015	10.641841114603515	1	9	37	22	0	1.6351468527896587	0.24785774864747215	0.06973385626560265	1.012953200894478	0.003933630617095165	7.673343554734388	0.29948884616860183	0.33827296455655614	0.20342276518072444	0.2076706206565386	0.25063364960618106
227000	-4594.203266525164	-4515.935863196579	-78.267403328585	-4515.935863196579	6.966494229620684	41.17583305239625	31.12005793160955	10.055775120786702	0	9	38	21	0	1.8759060374305074	0.6246319398244705	0.021441373013472542	1.0148293960336199	0.0038968079297670615	7.673343554734388	0.29948884616860183	0.33827296455655614	0.20342276518072444	0.2076706206565386	0.25063364960618106
228000	-4603.140803838917	-4519.196223267687	-83.94458057123003	-4519.196223267687	6.976962076598382	41.453442733774864	31.53182920273584	9.921613531039013	0	10	39	20	0	1.7715440256884567	0.5758091306791632	0.010516150960483243	1.7125429181981278	0.003950496146215074	7.673343554734388	0.29948884616860183	0.33827296455655614	0.20342276518072444	0.2076706206565386	0.25063364960618106
229000	-4606.055126684026	-4523.239522431192	-82.81560425283328	-4523.239522431192	6.963237172311712	41.75282384508319	31.66490289964661	10.087920945436586	1	11	39	20	0	1.7634865593972795	0.2656439039963364	0.016537589673105913	1.227620127455433	0.003948968907574904	7.673343554734388	0.38181132201486245	0.33827296455655614	0.20342276518072444	0.2076706206565386	0.25063364960618106
230000	-4599.633864762384	-4515.438815290162	-84.19504947222205	-4515.438815290162	7.3219364772524225	43.56499068223368	34.24209547595171	9.322895206281972	0	11	40	19	0	2.072223465377924	0.39728804701669446	0.008539510642599701	1.0222637794308718	0.0038336085908973676	7.673343554734388	0.349738391247963	0.33204153220955873	0.20342276518072444	0.213902053003536	0.25063364960618106
231000	-4602.156424764896	-4519.449445328625	-82.70697943627076	-4519.449445328625	7.566216619592637	44.620340144665725	34.25869678551926	10.36164335914648	0	9	38	21	0	2.0776348495117247	0.3655596596466317	0.024545390053583176	1.019601202800588	0.0036861341634680423	6.981974343061012	0.349738391247963	0.33204153220955873	0.20342276518072444	0.213902053003536	0.25063364960618106
232000	-4604.574820927	-4522.866623868326	-81.70819705867359	-4522.866623868326	7.376387530353252	42.468189634194175	33.35443371246672	9.113755921727467	0	11	40	19	0	2.0789109418557437	0.3443430218125312	0.012787402659449599	1.8481540939056187	0.0038823645587543485	7.419583548432446	0.349738391247963	0.33204153220955873	0.20342276518072444	0.213902053003536	0.25063364960618106
233000	-4605.544486997868	-4521.856405241678	-83.68808175619068	-4521.856405241678	7.353514994184507	42.56994540782009	35.016683670586225	7.553261737233878	0	11	40	19	0	2.038713116751071	0.263330970339437	0.055587485695871706	1.2154477471031506	0.003995783913966458	7.419583548432446	0.19103730595337548	0.33204153220955873	0.20342276518072444	0.213902053003536	0.25063364960618106
234000	-4602.882938155843	-4518.301005330118	-84.58193282572519	-4518.301005330118	7.4906494278543105	43.72655313946498	35.27323882946129	8.453314310003677	1	11	39	20	0	2.0038014030290725	0.3622847653143349	0.028772913583210182	1.3756737942414348	0.0038373024676239586	7.419583548432446	0.19103730595337548	0.33204153220955873	0.20342276518072444	0.213902053003536	0.25063364960618106
235000	-4609.2891160229765	-4519.73482841143	-89.55428761154684	-4519.73482841143	7.199061079558247	43.024888314103094	33.56520532991748	9.459682984185608	1	12	40	19	0	2.042178231480673	0.41338687724282003	0.039150282236323775	0.7536534366091511	0.004074204760946219	7.5380398436402976	0.19103730595337548	0.33204153220955873	0.21780127157416607	0.213902053003536	0.23625514321273944
236000	-4603.544567189208	-4511.292910522809	-92.25165666639907	-4511.292910522809	6.839153459864203	42.806844897947975	35.97674690231522	6.830097995632749	3	14	40	19	0	2.2900141051149516	0.20453223429033576	0.04209700413123506	1.4442668815302957	0.004322648691588279	7.362116433939782	0.2432737653847421	0.33204153220955873	0.21780127157416607	0.213902053003536	0.23625514321273944
237000	-4602.584146401773	-4518.068577719411	-84.51556868236219	-4518.068577719411	7.336235392742016	43.62375720608755	36.071366416369656	7.552390789717889	0	12	41	18	0	2.4172576229055664	0.43774490791815956	0.09912932273462659	1.3715243172654075	0.003949341836393272	7.362116433939782	0.2432737653847421	0.3553339044172828	0.19450889936644203	0.213902053003536	0.23625514321273944
238000	-4612.063743881181	-4521.926460622754	-90.1372832584264	-4521.926460622754	7.469779221910161	43.93064132606993	33.976684408208435	9.953956917861504	1	12	40	19	0	2.398998060501979	0.40050380728972546	0.05383014586376958	0.8369702512661836	0.0036670001811262257	7.362116433939782	0.2432737653847421	0.34886278267715837	0.1952610877465328	0.22037317474366044	0.23550295483264866
239000	-4603.606388052665	-4522.559177813443	-81.04721023922241	-4522.559177813443	7.610934706094675	42.4484248754289	32.349341184978904	10.099083690450005	0	10	39	20	0	1.6944031534308357	0.5131624210773083	0.016445242192663054	0.9853620450524067	0.0037645726555058487	7.362116433939782	0.2432737653847421	0.34886278267715837	0.1952610877465328	0.22037317474366044	0.23550295483264866
240000	-4610.477060734981	-4523.8811507528535	-86.59590998212782	-4523.8811507528535	7.315338331263697	42.70543200811818	31.613866112495614	11.091565895622558	1	10	38	21	0	2.038232314326744	0.5873235211733376	0.039310868644983975	0.7604358940836818	0.0037501920666715587	6.470227527906127	0.2432737653847421	0.34886278267715837	0.20557315671500132	0.21006110577519194	0.23550295483264866
241000	-4612.826552276063	-4525.312243095691	-87.51430918037182	-4525.312243095691	7.208017183952794	43.037014142839254	34.24187546676154	8.795138676077682	0	11	40	19	0	2.2766185722726506	0.5413781254288368	0.03863978661937571	0.7600211954853058	0.003963544806619042	6.470227527906127	0.2432737653847421	0.34886278267715837	0.20557315671500132	0.21006110577519194	0.23550295483264866
242000	-4612.1349377174765	-4528.629603623965	-83.5053340935118	-4528.629603623965	7.24222880305885	42.65086051523557	32.79891748182589	9.851943033409675	1	11	39	20	0	2.117621753237382	0.49438985373111144	0.014943361774435627	1.0789557823777645	0.003927734046291861	5.442356659168599	0.2432737653847421	0.34886278267715837	0.20557315671500132	0.21006110577519194	0.23550295483264866
243000	-4611.120458721509	-4521.143859991957	-89.97659872955211	-4521.143859991957	7.3190487363582495	44.672607306609414	32.86121982369211	11.811387482917311	1	12	40	19	0	1.3454510894680733	0.4943345861071187	0.03341605217797453	1.0790764118545626	0.003692796171588424	5.442356659168599	0.2432737653847421	0.34886278267715837	0.20557315671500132	0.21006110577519194	0.23550295483264866
244000	-4628.401759451909	-4520.812856804687	-107.58890264722193	-4520.812856804687	7.452261933398372	46.98973085947464	35.59968070784507	11.390050151629595	4	14	39	20	0	2.225001263293045	0.7757393873345353	0.12597692974351862	1.147505834964727	0.0034011990193387204	6.38919630956252	0.27109089241597184	0.34886278267715837	0.20557315671500132	0.21006110577519194	0.23550295483264866
245000	-4629.702573745989	-4519.394047482592	-110.30852626339673	-4519.394047482592	7.893023373844006	47.28843154636113	35.447058298756446	11.841373247604698	10	18	37	22	0	2.798688913312415	0.5798404256871943	0.25210644615055405	1.454961035151401	0.0035528107081887568	6.76430579433455	0.22430500871957362	0.34886278267715837	0.20557315671500132	0.21006110577519194	0.23550295483264866
246000	-4621.6739071986385	-4514.2784022527	-107.39550494593853	-4514.2784022527	7.805598753372721	47.0341925262003	35.88453593096862	11.149656595231681	7	17	39	20	0	1.7933668687874476	0.6262322355780258	0.25338390641069514	1.6943137665246133	0.0034236470064519407	6.76430579433455	0.22430500871957362	0.34886278267715837	0.20557315671500132	0.21006110577519194	0.23550295483264866
247000	-4624.9348359986225	-4519.588003854029	-105.34683214459379	-4519.588003854029	7.5263983886807075	46.89662024450662	38.230180183385905	8.666440061120701	6	17	40	19	0	2.3061778889411313	0.6255884013952081	0.22638847741120005	1.6960574962946569	0.0035359277982271965	6.76430579433455	0.22430500871957362	0.34886278267715837	0.19601165850241953	0.21006110577519194	0.24506445304523045
248000	-4616.097038877269	-4518.201484899952	-97.89555397731652	-4518.201484899952	7.73705553395451	47.75407809634582	38.76635320106677	8.98772489527906	2	13	40	19	0	2.288382515604368	0.48472254328572156	0.09474333793905386	1.82831541505345	0.0036896961199703246	6.76430579433455	0.22430500871957362	0.34886278267715837	0.19601165850241953	0.21006110577519194	0.24506445304523045
249000	-4613.097125277584	-4519.351358289019	-93.74576698856504	-4519.351358289019	7.550613416320913	46.892137673726765	36.99333876597509	9.898798907751669	1	11	39	20	0	2.6246786143841634	0.3332553942339029	0.038726734945268744	1.1918051057045436	0.0032009456626606735	6.76430579433455	0.22430500871957362	0.34886278267715837	0.19601165850241953	0.21006110577519194	0.24506445304523045
250000	-4630.948745987044	-4535.1959781075575	-95.75276787948684	-4535.1959781075575	7.549141423370825	46.401328734710965	37.11408022961196	9.287248505099	1	11	39	20	0	2.588049155340038	0.6916562871352113	0.03803236041888218	1.16469138118977	0.0039095229655116	6.493934124692229	0.22430500871957362	0.34886278267715837	0.19601165850241953	0.21006110577519194	0.24506445304523045
251000	-4616.377744115821	-4522.61409348296	-93.76365063286062	-4522.61409348296	7.487142467918971	46.728010740090106	36.13007218921212	10.597938550877982	1	9	37	22	0	2.5903490614509	0.6453639811696985	0.04670823091763571	1.1636572808576062	0.003697962973535686	6.493934124692229	0.22430500871957362	0.34886278267715837	0.19601165850241953	0.21006110577519194	0.24506445304523045
252000	-4620.787026028254	-4524.00847708075	-96.77854894750467	-4524.00847708075	7.451484470426856	47.75309641782902	36.29049424620436	11.46260217162467	2	10	37	22	0	2.483593712289216	0.5586277058350655	0.04004633526266605	0.743051389357622	0.0038967747784806866	6.493934124692229	0.22430500871957362	0.34886278267715837	0.19601165850241953	0.21006110577519194	0.24506445304523045
253000	-4628.8306811893735	-4524.618386201678	-104.21229498769567	-4524.618386201678	7.710674186881368	50.17939238778194	39.846572750975994	10.332819636805958	1	10	38	21	0	2.47616546402413	0.6865207756671668	0.06298808434956346	0.448615932550036	0.003465963587661597	6.493934124692229	0.22430500871957362	0.34886278267715837	0.19601165850241953	0.21006110577519194	0.24506445304523045
254000	-4611.38687547137	-4517.40583574797	-93.98103972340012	-4517.40583574797	7.534391490616996	48.3516313484972	40.270090160546005	8.0815411879512	0	11	40	19	0	2.3909521380188745	0.6874797922473445	0.016874659017561106	0.9244034018204436	0.0038546074094440337	6.493934124692229	0.22430500871957362	0.34886278267715837	0.19601165850241953	0.21006110577519194	0.24506445304523045
255000	-4619.558002646512	-4521.111567654478	-98.44643499203447	-4521.111567654478	7.4014171908127295	49.384818503511724	39.331407279278885	10.053411224232836	0	10	39	20	0	3.262014844589177	0.3736036696672152	0.022393273770391558	1.1957495802527136	0.0031725827542155582	6.493934124692229	0.45609430317283456	0.34886278267715837	0.19601165850241953	0.20808805207889494	0.24703750674152744
256000	-4614.742229267585	-4518.803360977542	-95.93886829004262	-4518.803360977542	7.105094315451585	48.370848610789	40.1148621906368	8.255986420152214	1	11	39	20	0	3.250775964113744	0.3723164630821384	0.01247728064038831	0.889173542433224	0.003918681565095961	6.493934124692229	0.45609430317283456	0.34886278267715837	0.19601165850241953	0.20808805207889494	0.24703750674152744
257000	-4610.65246852123	-4519.809496118344	-90.84297240288566	-4519.809496118344	7.448894647829389	47.72512386033161	36.09666445302562	11.628459407305982	0	9	38	21	0	2.6363547104291927	0.4669451380700996	0.0039257339498614706	0.736552647127844	0.0036526967804530555	7.021728847209708	0.45609430317283456	0.34886278267715837	0.19601165850241953	0.20808805207889494	0.24703750674152744
258000	-4613.96003579115	-4524.01441309149	-89.94562269966123	-4524.01441309149	7.440219874400351	46.656111578018404	39.35003223535873	7.306079342659672	0	11	40	19	0	2.2583971061627675	0.6330815063063306	0.0022333585542712734	1.011201400450859	0.0034671133772914502	7.021728847209708	0.45115949735051436	0.34886278267715837	0.19601165850241953	0.20808805207889494	0.24703750674152744
259000	-4619.131349237515	-4521.702916922989	-97.42843231452545	-4521.702916922989	7.5897542705427	48.78456712188129	37.20275053907901	11.58181658280227	1	10	38	21	0	1.612320073092919	0.5345368087289052	0.03315277493884395	1.0027507811941376	0.0034292164083731883	7.021728847209708	0.24879852734636362	0.34159411603482265	0.19601165850241953	0.21535671872123066	0.24703750674152744
260000	-4618.06235047069	-4516.420777934835	-101.64157253585473	-4516.420777934835	7.128355129706202	46.78863180309433	33.32003871121959	13.468593091874752	4	11	36	23	0	1.6409654246924297	0.41650926712054254	0.08280673183637344	0.40377725869991465	0.0035935213905741413	6.388002860581239	0.24879852734636362	0.34159411603482265	0.19601165850241953	0.21535671872123066	0.24703750674152744
261000	-4623.367535059261	-4520.463572956824	-102.90396210243753	-4520.463572956824	7.279172029958146	46.566551017280716	35.05658347902927	11.509967538251436	5	12	36	23	0	1.643512216381846	0.279783102617159	0.0638660091977203	1.2653788037675304	0.003608272723662373	6.388002860581239	0.24879852734636362	0.34159411603482265	0.19601165850241953	0.21535671872123066	0.24703750674152744
262000	-4630.607187182022	-4527.089758311729	-103.51742887029252	-4527.089758311729	7.809475003065887	47.1943751097714	33.82967289934907	13.364702210422308	4	13	38	21	0	1.7720422442770938	0.43463774939683064	0.13118227595165186	0.5957406824888466	0.004100701037033766	6.388002860581239	0.24879852734636362	0.34159411603482265	0.19601165850241953	0.21535671872123066	0.24703750674152744
263000	-4613.334005744343	-4520.2699429251925	-93.06406281915051	-4520.2699429251925	7.478741451309176	47.54296138123061	37.03160981388546	10.511351567345155	2	11	38	21	0	2.070873198503382	0.4353795476916939	0.12022154251475921	1.050546310886803	0.003252565796474392	6.388002860581239	0.24879852734636362	0.34159411603482265	0.19601165850241953	0.21535671872123066	0.24703750674152744
264000	-4628.4724100858475	-4523.497465818473	-104.97494426737474	-4523.497465818473	7.558255040037455	47.191125119041146	37.51323057121596	9.677894547825193	7	17	39	20	0	2.3706929221343866	0.43237908738571695	0.1715544011551185	1.3165517779546823	0.0031416501348491056	6.388002860581239	0.24879852734636362	0.34159411603482265	0.19601165850241953	0.21535671872123066	0.24703750674152744
265000	-4606.944366999911	-4517.609388967493	-89.33497803241833	-4517.609388967493	7.613298672596844	47.24216843376725	38.894079369917684	8.34808906384957	2	12	39	20	0	2.387963660471522	0.30510602182599583	0.1497691326219003	1.3070299323584824	0.003294830945570264	8.524437704981139	0.24879852734636362	0.34159411603482265	0.19601165850241953	0.21535671872123066	0.24703750674152744
266000	-4624.054295346238	-4532.0088512999055	-92.04544404633309	-4532.0088512999055	7.656858364942014	45.91574027412747	35.81209738807048	10.103642886056996	5	15	39	20	0	2.395277942245864	0.2276920239331721	0.08415028941218061	1.303038752443969	0.00417364174786109	8.44149522551821	0.5514848795367254	0.3475305437385332	0.190075230798709	0.21535671872123066	0.24703750674152744
267000	-4619.490885812486	-4532.030799891074	-87.46008592141234	-4532.030799891074	7.970094542650952	48.341355466730576	40.75490411072517	7.586451356005386	3	13	39	20	0	2.8201804327660716	0.23906802013223122	0.06770506763212049	1.1723112432766245	0.0034126827534936652	8.44149522551821	0.5514848795367254	0.3405690888416202	0.20297424616896265	0.20941915824789	0.24703750674152744
268000	-4622.67885119973	-4532.275932510903	-90.4029186888274	-4532.275932510903	7.835276555230839	47.28458763336606	38.51211653204483	8.772471101321251	4	14	39	20	0	1.7963532067522345	0.2617508148410484	0.08067047318967824	2.0677742603441867	0.0035517702692704407	5.4746778005779015	0.5514848795367254	0.3405690888416202	0.2006778258606437	0.21171557855620896	0.24703750674152744
269000	-4612.331377135349	-4530.522677403901	-81.80869973144803	-4530.522677403901	8.120308249357997	47.034364582743756	37.94466634802838	9.089698234715373	3	12	38	21	0	2.1584104067345056	0.1754137458493188	0.048545484804938345	0.9108032626391235	0.0036275574968901484	5.4746778005779015	0.5514848795367254	0.3405690888416202	0.2006778258606437	0.21171557855620896	0.24703750674152744
270000	-4618.376974008992	-4529.051063992662	-89.32591001632933	-4529.051063992662	7.741205072198127	47.72199816166995	40.32415867282119	7.397839488848741	1	12	40	19	0	3.6602243359338353	0.2242158554147226	0.04840411075693338	0.873107427362732	0.0033327227151351228	6.027381117830438	0.5514848795367254	0.3405690888416202	0.2006778258606437	0.21171557855620896	0.24703750674152744
271000	-4612.133484907165	-4529.372822047625	-82.76066285954066	-4529.372822047625	7.525095175413359	45.68617115460886	38.485396921480586	7.2007742331282705	1	13	41	18	0	2.5606198175689205	0.20304075367935012	0.07095592241216274	2.2338329282269473	0.0037990316931003016	6.027381117830438	0.5514848795367254	0.3405690888416202	0.2006778258606437	0.21171557855620896	0.24703750674152744
272000	-4614.309274741748	-4529.435386985649	-84.87388775609867	-4529.435386985649	7.978394811771414	45.30669974378088	37.719306266174335	7.587393477606541	1	12	40	19	0	2.4923207613958382	0.2845768882313064	0.04756606199114724	2.224361628323407	0.004090415230345407	6.027381117830438	0.5514848795367254	0.33875367579232607	0.2006778258606437	0.21353099160550307	0.24703750674152744
273000	-4607.359877425082	-4530.7920306375945	-76.56784678748775	-4530.7920306375945	6.944644441328991	39.865704855455505	31.94429878437395	7.921406071081549	2	14	41	18	0	1.8230838116103243	0.24164154439291438	0.07423121812826415	1.2867234667962373	0.004083806960636947	6.027381117830438	0.5514848795367254	0.3406229007990753	0.2006778258606437	0.21166176659875383	0.24703750674152744
274000	-4600.433214225186	-4527.480251837864	-72.95296238732223	-4527.480251837864	7.0754020768076	40.62274483974437	32.81302650489135	7.809718334853013	0	10	39	20	0	1.8217726863123034	0.34352610270969114	0.0406635731428395	1.6234695553870273	0.004225793676631952	6.027381117830438	0.5514848795367254	0.3406229007990753	0.2006778258606437	0.21166176659875383	0.24703750674152744
275000	-4613.188909074762	-4528.371613833251	-84.81729524151044	-4528.371613833251	6.870983651259637	40.09211203646079	32.647202080354674	7.444909956106105	3	13	39	20	0	3.1123531663142563	0.3498090477668596	0.15804971972642423	1.6207193858785873	0.004277711492315046	6.027381117830438	0.5514848795367254	0.3406229007990753	0.19655543757631025	0.21166176659875383	0.2511598950258609
276000	-4623.313111189	-4532.495832326583	-90.81727886241654	-4532.495832326583	7.019678212691499	40.75830024532764	32.82259680154509	7.935703443782542	9	21	41	18	0	1.7027556118852607	0.3992628527066271	0.13711196564574085	2.37963954843022	0.0038108143836970863	9.033651930220794	0.3357592329339822	0.3406229007990753	0.2042902532106694	0.21166176659875383	0.24342507939150174
277000	-4621.917404575828	-4526.232613247216	-95.68479132861191	-4526.232613247216	6.755083984029716	41.46900877659786	30.767951231864714	10.701057544733136	18	23	35	24	1	1.5738115970576345	0.34242007557114323	0.5689563080832973	2.3799188637650213	0.003945976758136008	9.033651930220794	0.3357592329339822	0.3406229007990753	0.2042902532106694	0.21166176659875383	0.24342507939150174
278000	-4631.578388237155	-4535.53250897378	-96.04587926337555	-4535.53250897378	6.615455802276605	40.65089035955956	30.472541786648424	10.178348572911123	16	24	37	22	0	1.9662468743630435	0.3999621330130183	0.5789213183032633	2.384698654394833	0.0044380295074665345	9.033651930220794	0.11397141132642945	0.3378605771319927	0.2042902532106694	0.21442409026583645	0.24342507939150174
279000	-4634.05327372628	-4538.559061351019	-95.49421237526106	-4538.559061351019	6.761570280127899	42.202115274650204	31.8672527340249	10.334862540625302	8	15	36	23	0	2.0207041213992754	0.3985947552475565	0.5208257369224748	1.2793563225246078	0.003620497202997222	9.033651930220794	0.33799030166914956	0.3378605771319927	0.2042902532106694	0.21442409026583645	0.24342507939150174
280000	-4610.435661930074	-4528.964376903598	-81.47128502647553	-4528.964376903598	6.76131059643486	39.57600255578306	28.634203407250467	10.941799148532613	7	13	35	24	0	1.845515598126374	0.35621136333192577	0.18040528924575938	1.2835354520721196	0.0048623914004292815	9.033651930220794	0.33799030166914956	0.33277936805372704	0.20937146228893505	0.21442409026583645	0.24342507939150174
281000	-4608.964363836608	-4526.541171077675	-82.42319275893259	-4526.541171077675	6.589008870626003	38.916024448178746	30.065051726399886	8.850972721778861	3	12	38	21	0	1.665596194575387	0.38771034504032914	0.20169387419610232	0.8933640208103638	0.004123241681267812	8.960742995754748	0.33799030166914956	0.3421375584333236	0.21258903545888871	0.20184832671628622	0.24342507939150174
282000	-4625.9077010502315	-4536.363274435196	-89.5444266150355	-4536.363274435196	6.567874197667552	39.049216402242486	28.342478910593805	10.706737491648678	8	17	38	21	0	1.6659766452882245	0.4724630302101588	0.20164781437981985	1.4996107843522224	0.004322786476881396	6.064814713345165	0.16040669358996876	0.3421375584333236	0.2030183195618464	0.21612758388550382	0.23871653811932644
283000	-4617.633605172813	-4532.965629696629	-84.66797547618437	-4532.965629696629	6.9668010868563846	40.56524525292319	31.57860565409871	8.986639598824482	5	14	38	21	0	1.8047654615316704	0.3387773967606635	0.17438181539024503	1.2480141799815843	0.004124940096038936	6.064814713345165	0.31777973044965097	0.3421375584333236	0.2030183195618464	0.21612758388550382	0.23871653811932644
284000	-4596.724691385303	-4522.917834580883	-73.80685680442011	-4522.917834580883	6.849487652042917	40.448716564672196	31.95539973093849	8.493316833733704	2	10	37	22	0	1.7802033028965203	0.2979890224487724	0.08094732312121444	1.2432121829459124	0.004120858124043145	6.064814713345165	0.31777973044965097	0.3421375584333236	0.2030183195618464	0.21612758388550382	0.23871653811932644
285000	-4602.909434953714	-4529.114441096661	-73.79499385705303	-4529.114441096661	6.8701557904337625	40.50345578425135	29.49110854584284	11.012347238408509	2	9	36	23	0	2.2142818099689388	0.29896490220131955	0.0806830952701348	0.6023434656605656	0.004320781218750786	6.064814713345165	0.31777973044965097	0.33089410905629646	0.21426176893887358	0.21612758388550382	0.23871653811932644
286000	-4618.0787730942675	-4539.882059282445	-78.19671381182248	-4539.882059282445	7.074376843313159	41.28101927362769	31.473951539988754	9.807067733638943	2	11	38	21	0	1.7141358384408505	0.3185282462199422	0.08209265411635301	1.5146223628818802	0.004539318598462777	6.064814713345165	0.45929466886241554	0.33089410905629646	0.21426176893887358	0.19155188414837532	0.26329223785645495
287000	-4617.712064535087	-4533.059583590885	-84.65248094420151	-4533.059583590885	7.198884252239555	42.86788750479508	33.65017679787094	9.217710706924134	3	12	38	21	0	2.203754707202746	0.22905501000075892	0.08140658130049824	1.2875232038846487	0.003956889932115476	6.6446859120365716	0.3672253676157718	0.36198695961876654	0.21426176893887358	0.19155188414837532	0.23219938729398487
288000	-4612.089903325798	-4532.7672718085605	-79.3226315172374	-4532.7672718085605	7.350477169340576	42.52898870341799	33.46863962585313	9.060349077564863	2	11	38	21	0	1.6432170969910798	0.2937928928060032	0.16368101469314258	1.1014575387023937	0.004460665352944111	6.6446859120365716	0.3672253676157718	0.36198695961876654	0.21426176893887358	0.19155188414837532	0.23219938729398487
289000	-4608.881118103102	-4528.936470690276	-79.94464741282628	-4528.936470690276	7.014615955932607	41.84996107586966	32.82774317539564	9.022217900474018	3	12	38	21	0	1.9277230527704585	0.28692331474314786	0.0996387884345951	1.1014394956305507	0.0039994364186854365	6.6446859120365716	0.3672253676157718	0.36198695961876654	0.2000536296114003	0.19155188414837532	0.24640752662145815
290000	-4612.600087981541	-4524.676107004378	-87.9239809771636	-4524.676107004378	7.014139255990749	40.76379996241641	31.192866262279797	9.57093370013661	5	14	38	21	0	1.6982987414925381	0.4525507228997738	0.10299905807576545	1.096745831341624	0.004084711800417074	7.455088028508055	0.3672253676157718	0.3622027803389469	0.19983780889121994	0.19155188414837532	0.24640752662145815
291000	-4604.057462711001	-4520.048108172519	-84.00935453848149	-4520.048108172519	7.053851252269752	40.5015284729096	30.26305257235913	10.238475900550446	2	11	38	21	0	1.8794340038258017	0.691621109349536	0.10034182379458101	1.0596412253624208	0.0044139324539001394	7.455088028508055	0.303452808987685	0.3622027803389469	0.19983780889121994	0.18901501073962068	0.2489444000302128
292000	-4593.294460175754	-4515.8225741871975	-77.47188598855621	-4515.8225741871975	7.0221195499618805	40.3256799796543	30.29629538950578	10.02938459014852	3	10	36	23	0	1.7488745820548712	0.2763213101343465	0.09735172826611223	1.2649580064466264	0.0045400973632441525	7.455088028508055	0.303452808987685	0.33541474331349436	0.19983780889121994	0.2158030477650732	0.2489444000302128
293000	-4601.072891559953	-4516.2586744742475	-84.81421708570528	-4516.2586744742475	6.991845328621164	41.277157703931266	30.098056516454367	11.179101187476897	6	13	36	23	0	1.6540773516597873	0.37515962342126974	0.1279298624643251	1.264412200509124	0.004191758114835759	7.455088028508055	0.303452808987685	0.33541474331349436	0.19983780889121994	0.2158030477650732	0.2489444000302128
294000	-4598.938703457455	-4513.741137439178	-85.19756601827707	-4513.741137439178	6.933978698677617	41.96606141583259	32.1057992326736	9.860262183159001	1	11	39	20	0	1.6538536941170272	0.37510889587855056	0.13323472587858323	0.9244552530843145	0.004037068987384638	7.455088028508055	0.1756996200209216	0.34260212911597354	0.20582400729583977	0.2158030477650732	0.2357708158231138
295000	-4597.5436791688	-4520.60030693417	-76.94337223463043	-4520.60030693417	7.409793510589893	42.30102221382418	33.1944946111908	9.106527602633399	1	11	39	20	0	1.955435541643702	0.28592327078009866	0.057260435663509426	1.279215782971299	0.004194805168424256	7.455088028508055	0.1756996200209216	0.34260212911597354	0.19620638094934903	0.22542067411156394	0.2357708158231138
296000	-4599.247740916294	-4521.181645149585	-78.06609576670859	-4521.181645149585	7.533693395769898	42.66300890359983	33.33950350272251	9.323505400877345	1	10	38	21	0	1.5644427392458242	0.23688309172769076	0.057417318294863795	1.4680600949281017	0.004072560623106951	7.455088028508055	0.3722611669823132	0.35229320880564663	0.19620638094934903	0.21572959442189082	0.2357708158231138
297000	-4604.44347341589	-4520.345030970088	-84.09844244580206	-4520.345030970088	7.534200327537957	44.391168152179795	35.63116648285641	8.76000166932339	0	10	39	20	0	3.0443044215810477	0.3002729437864015	0.014780677385615702	1.1972470520424638	0.0038633486332341725	7.455088028508055	0.2694681093614574	0.35084563264570223	0.19620638094934903	0.2171771705818352	0.2357708158231138
298000	-4603.18994042716	-4521.542055774037	-81.64788465312256	-4521.542055774037	7.634795125394395	45.21302227416701	37.21998005446228	7.993042219704717	0	11	40	19	0	2.286214907254528	0.37742873269477506	0.016968554042243986	1.6254114156075663	0.003427769437368405	7.455088028508055	0.2694681093614574	0.35084563264570223	0.19620638094934903	0.2171771705818352	0.2357708158231138
299000	-4602.241090614682	-4520.200781360239	-82.04030925444366	-4520.200781360239	7.6767801931599156	46.52195696076848	38.29378500698742	8.22817195378104	0	11	40	19	0	1.937205613591408	0.4071728949286174	0.0058553066147356055	0.9714668991328491	0.0031749437862781177	7.455088028508055	0.2694681093614574	0.35084563264570223	0.19620638094934903	0.2171771705818352	0.2357708158231138
300000	-4608.872955544409	-4521.223021391896	-87.6499341525131	-4521.223021391896	7.675671254478784	47.53087016341887	38.05270152592882	9.478168637490068	0	11	40	19	0	1.9709943820263573	0.2624245619585609	0.019104154837010046	1.177569100937292	0.0033987225963858967	7.455088028508055	0.2694681093614574	0.35084563264570223	0.19620638094934903	0.2171771705818352	0.2357708158231138
